type, event, jet, pt, mass, eta, phi, charge
2,6,3,2.55802,4.21468e-08,0.749758,5.13014,0
2,6,3,2.72801,8.9407e-08,0.774034,5.16263,0
2,6,3,1.93402,0.13957,0.705398,5.52344,1
2,6,3,4.86577,0.13957,0.693041,5.4823,-1
2,6,3,6.23526,0.13957,0.8194,5.50472,-1
2,6,3,3.62574,0.13957,0.751185,5.22189,1
2,6,3,2.28519,0,0.827179,5.26831,0
2,6,3,1.80913,0.13957,0.894146,5.34117,1
2,6,3,1.24097,0.000511,0.798912,5.4332,-1
2,6,3,2.1997,0.000511,0.795553,5.43674,1
2,6,3,1.22952,2.98023e-08,0.761264,5.31455,0
2,6,3,7.61282,0.13957,0.750846,5.35238,-1
2,6,3,1.16614,-4.21468e-08,0.842176,5.40093,0
2,6,3,3.75493,4.21468e-08,0.855879,5.33789,0
2,6,3,2.6378,-5.96046e-08,0.841843,5.35931,0
2,6,3,6.76712,8.42937e-08,0.803744,5.36339,0
2,6,3,1.76131,-3.65002e-08,0.780779,5.34547,0
2,6,3,6.81413,-8.42937e-08,0.798372,5.34425,0
1,6,3,105.54,25.2228,0.788102,5.21361,-0.0131638
#
0,7,3
2,7,1,1.02744,0.13957,0.0476474,5.00572,1
2,7,1,2.22277,0.13957,0.121618,5.43319,1
2,7,1,3.04257,-7.30005e-08,0.0666326,5.23105,0
2,7,1,1.16068,0.13957,0.389221,5.05496,1
2,7,1,3.47439,0.13957,0.284719,5.08808,-1
2,7,1,11.6248,0.13957,0.205492,5.24156,-1
2,7,1,5.5385,0.13957,0.228789,5.26388,-1
2,7,1,6.45565,0.13957,0.293692,5.2868,-1
2,7,1,21.2179,0.13957,0.244746,5.21674,1
2,7,1,4.96197,8.42937e-08,0.268712,5.24573,0
2,7,1,7.67553,1.46001e-07,0.26056,5.22544,0
2,7,1,11.8771,0.13957,0.285558,5.24011,1
2,7,1,11.9542,0.13957,0.280398,5.20213,1
2,7,1,7.42179,0.13957,0.377439,5.17335,-1
2,7,1,7.12236,-1.88486e-07,0.355189,5.19162,0
2,7,1,41.7778,-1.3487e-06,0.348382,5.18776,0
2,7,1,3.00534,-7.30005e-08,0.31113,5.19574,0
2,7,1,35.9608,0.13957,0.331822,5.21176,-1
2,7,1,24.2353,0.13957,0.317322,5.21937,1
1,7,1,211.579,15.7011,0.299287,5.21248,0.0152037
2,7,2,1.69899,-4.21468e-08,-0.449499,1.8741,0
2,7,2,1.47899,3.65002e-08,-0.728127,2.54065,0
2,7,2,1.47767,0.13957,-0.9798,1.8421,-1
2,7,2,2.63813,0.13957,-0.720774,1.84953,-1
2,7,2,1.74471,-2.10734e-08,-0.523675,1.95755,0
2,7,2,3.53687,0.13957,-0.862717,1.89374,1
2,7,2,9.64477,0.13957,-0.556595,1.95782,-1
2,7,2,2.25075,0.13957,-0.604912,1.951,-1
2,7,2,6.99492,0.93827,-0.62786,1.98028,1
2,7,2,1.97302,0.13957,-0.601137,2.01897,-1
2,7,2,1.2032,1.49012e-08,-0.64924,1.98163,0
2,7,2,1.63038,0.13957,-0.614348,2.0442,1
2,7,2,3.78532,0.13957,-0.591501,2.11757,-1
2,7,2,4.02755,0.93827,-0.832436,1.98396,1
2,7,2,23.6747,0.13957,-0.788359,2.03141,1
2,7,2,1.44388,2.10734e-08,-0.807766,2.00139,0
2,7,2,5.82247,0.49761,-0.58117,2.17108,0
2,7,2,2.69849,0.13957,-0.677335,2.10137,1
2,7,2,4.56475,0.13957,-0.681813,2.07372,-1
2,7,2,14.9017,0.93827,-0.696106,2.06137,-1
2,7,2,5.29403,0.93827,-0.641033,2.12183,-1
2,7,2,2.97668,0.49368,-0.679208,2.20234,-1
2,7,2,3.25935,4.21468e-08,-0.955842,2.19287,0
2,7,2,9.89588,0.49368,-0.847579,2.14319,1
2,7,2,1.5414,2.10734e-08,-0.896596,2.20361,0
2,7,2,6.33785,0.49368,-0.897245,2.23686,1
2,7,2,2.03842,-5.16191e-08,-0.688695,2.29223,0
2,7,2,1.76039,0.13957,-0.697617,2.29777,1
2,7,2,2.75938,8.9407e-08,-0.71313,2.26817,0
2,7,2,1.64075,-7.30005e-08,-0.802592,2.26435,0
2,7,2,2.12579,5.96046e-08,-0.886282,2.39261,0
2,7,2,3.42803,0.13957,-0.884251,2.35087,-1
2,7,2,2.4973,0.13957,-0.786821,2.29369,1
2,7,2,2.6371,0.13957,-0.81299,2.4006,1
2,7,2,25.6273,0.000511,-0.812835,2.35656,-1
2,7,2,11.4437,0.13957,-0.816202,2.33775,-1
1,7,2,180.173,37.1668,-0.759602,2.14685,-0.133263
2,7,3,2.72156,0.13957,-1.29363,1.53381,1
2,7,3,1.29621,0.13957,-1.29016,1.37959,1
2,7,3,3.77735,0.49761,-1.40755,1.42902,0
2,7,3,4.16056,0.13957,-1.49058,1.39715,-1
2,7,3,4.80481,0,-1.38664,1.22585,0
2,7,3,1.68806,0.13957,-1.44098,1.21148,1
2,7,3,9.50281,-6.7435e-07,-1.47445,1.29599,0
1,7,3,27.8233,3.67653,-1.43051,1.33882,0.0552842
#
0,8,4
2,8,1,3.39994,0.13957,1.16475,3.63493,-1
2,8,1,1.77894,0.13957,1.16785,3.7756,1
2,8,1,2.02538,-8.42937e-08,1.29854,3.50746,0
2,8,1,1.21679,-8.56007e-08,1.57113,3.82619,0
2,8,1,2.46501,0.13957,1.4385,3.58879,1
2,8,1,1.35912,0.13957,1.5398,3.74901,1
2,8,1,2.17382,1.6049e-07,1.33663,3.78569,0
2,8,1,5.64834,0.13957,1.41637,3.78969,-1
2,8,1,13.1868,4.12953e-07,1.42,3.78815,0
2,8,1,2.59242,-8.42937e-08,1.3997,3.77714,0
2,8,1,3.1551,0.13957,1.3653,3.74517,1
2,8,1,5.09405,0.13957,1.39437,3.76235,1
2,8,1,3.73208,0.13957,1.40485,3.75152,-1
2,8,1,25.6393,0.13957,1.41804,3.75082,-1
2,8,1,6.78991,0.13957,1.37468,3.69435,-1
2,8,1,2.69192,0.13957,1.4218,3.66421,-1
2,8,1,8.20382,5.19621e-07,1.44884,3.69119,0
2,8,1,24.0974,0.13957,1.40449,3.71294,1
2,8,1,3.10656,1.39785e-07,1.42108,3.71202,0
2,8,1,18.4969,0.13957,1.41313,3.70132,1
2,8,1,49.5386,-2.23656e-06,1.41695,3.70195,0
1,8,1,186.208,12.7901,1.40818,3.7201,0.0458441
2,8,2,8.03179,0.49761,1.59359,6.06386,0
2,8,2,1.33109,5.96046e-08,1.59533,5.79252,0
2,8,2,1.63687,5.96046e-08,1.55982,5.87681,0
2,8,2,2.28085,1.39785e-07,1.42929,6.09476,0
2,8,2,1.11167,3.65002e-08,1.46666,5.93424,0
2,8,2,1.25947,7.45058e-08,1.42764,6.01511,0
2,8,2,2.21849,-6.664e-08,1.37642,5.86781,0
2,8,2,4.74673,0.13957,1.30669,6.00639,1
2,8,2,1.89759,0.13957,1.35044,5.93297,-1
2,8,2,1.51994,0.13957,1.24048,5.89296,1
2,8,2,22.8945,0.13957,1.25958,5.94201,-1
2,8,2,13.0402,0.13957,1.24665,5.94864,-1
2,8,2,5.34315,0.13957,1.23811,5.86786,1
2,8,2,7.50715,0.93957,1.28272,5.84103,0
2,8,2,1.53664,-9.88431e-08,1.34671,5.91296,0
2,8,2,2.57358,0.13957,1.34038,5.91133,1
2,8,2,1.15981,0,1.2923,5.86819,0
2,8,2,7.37145,0.13957,1.28776,5.90045,-1
2,8,2,25.1547,0.93957,1.29439,5.89585,0
1,8,2,112.41,14.0492,1.32286,5.92786,-0.275453
2,8,3,3.06942,0.49368,1.81316,1.4519,1
2,8,3,7.59265,0.49761,1.69398,1.79806,0
2,8,3,8.51353,0.93827,1.58338,1.79148,1
2,8,3,5.87346,0.93827,1.60203,1.72665,-1
2,8,3,1.28633,0.13957,1.45563,1.77609,1
2,8,3,1.12075,0.13957,1.56456,1.65901,-1
2,8,3,2.25584,0.13957,1.47605,1.72634,1
2,8,3,3.8253,0.13957,1.5572,1.57749,-1
2,8,3,1.85403,3.65002e-08,1.33989,1.73179,0
2,8,3,3.92748,0.93827,1.19659,1.39845,-1
2,8,3,2.46106,0.13957,1.48662,1.50766,1
2,8,3,10.1471,0.93957,1.39567,1.45414,0
2,8,3,4.13449,1.46001e-07,1.24346,1.51194,0
2,8,3,5.36439,0.49368,1.34204,1.47582,-1
2,8,3,8.54232,0.93957,1.34122,1.53888,0
2,8,3,8.6498,0.13957,1.32238,1.56714,-1
2,8,3,16.1318,0.93827,1.31822,1.55749,1
1,8,3,94.022,21.0329,1.45046,1.59074,0.0523141
2,8,4,2.14034,0.13957,1.4501,0.521973,1
2,8,4,1.1102,0.13957,1.34625,0.590144,1
2,8,4,1.95898,0.13957,1.18129,0.783175,-1
2,8,4,3.34888,0.13957,1.31965,0.672678,-1
2,8,4,1.40198,0.13957,1.74935,0.771981,1
2,8,4,1.6591,0.13957,1.33487,0.816341,-1
2,8,4,3.99599,0.13957,1.53033,0.73345,-1
2,8,4,2.75587,0.13957,1.50167,1.0909,-1
2,8,4,4.96931,0.13957,1.43612,1.02743,1
2,8,4,8.67746,0.13957,1.59265,0.880341,1
2,8,4,3.10752,0.13957,1.54298,1.03151,1
2,8,4,1.72959,-2.98023e-08,1.48924,0.998321,0
2,8,4,1.59137,3.65002e-08,1.56913,1.01361,0
2,8,4,12.2033,0.13957,1.58516,0.920182,-1
2,8,4,8.98591,0.13957,1.5004,0.963861,1
2,8,4,19.6467,0.93957,1.53272,0.955397,0
2,8,4,14.0727,0.93957,1.55991,0.942315,0
1,8,4,92.7852,13.8484,1.52956,0.912424,0.0478885
#
0,9,6
2,9,1,1.71033,0.93957,0.402161,3.46577,0
2,9,1,1.22095,0.93827,0.458572,3.49771,1
2,9,1,1.11033,0,0.543051,3.19551,0
2,9,1,1.93932,0.13957,0.497952,3.27375,1
2,9,1,1.18947,-3.332e-08,0.588519,3.63239,0
2,9,1,1.33071,0.93957,0.642162,3.47521,0
2,9,1,1.57918,0.13957,0.663506,3.2501,-1
2,9,1,2.12666,7.30005e-08,0.727215,3.57756,0
2,9,1,1.09826,0.93957,0.761775,3.43155,0
2,9,1,3.69802,0.13957,0.811337,3.54562,1
2,9,1,1.07715,0.13957,0.891676,3.43382,-1
2,9,1,4.81872,0.13957,0.659469,3.45333,1
2,9,1,3.60997,0.13957,0.844835,3.45505,1
2,9,1,1.10099,2.58096e-08,0.816289,3.31843,0
2,9,1,3.83498,8.42937e-08,0.824342,3.38309,0
2,9,1,2.48827,2.98023e-08,0.824075,3.39963,0
2,9,1,3.36196,0.13957,0.756265,3.33119,-1
2,9,1,9.4592,0.49761,0.726409,3.44954,0
2,9,1,9.7814,0.13957,0.799551,3.40043,1
2,9,1,16.9343,0.13957,0.796992,3.40783,-1
2,9,1,1.03731,2.98023e-08,0.708443,3.4235,0
2,9,1,2.34403,5.16191e-08,0.757945,3.431,0
2,9,1,25.2622,0.13957,0.77453,3.41784,-1
2,9,1,7.23291,0.13957,0.775662,3.42465,1
2,9,1,2.1927,-2.98023e-08,0.781768,3.4019,0
2,9,1,7.49058,0.13957,0.771812,3.40444,1
2,9,1,9.75192,1.68587e-07,0.76993,3.40332,0
2,9,1,15.1317,0.13957,0.775121,3.38658,-1
2,9,1,5.86066,0.13957,0.721258,3.4126,-1
2,9,1,12.3997,1.68587e-07,0.741064,3.40473,0
2,9,1,11.4898,0.13957,0.723897,3.37627,1
2,9,1,42.6178,0.13957,0.73001,3.38032,1
2,9,1,23.0778,0.13957,0.7327,3.37664,-1
1,9,1,239.121,31.5174,0.749503,3.40264,0.006745
2,9,2,1.89483,-2.98023e-08,0.410703,0.109012,0
2,9,2,1.83437,0.13957,0.351102,6.23186,1
2,9,2,2.69876,-1.03238e-07,0.406377,6.06973,0
2,9,2,2.14856,0.13957,0.269456,6.18427,-1
2,9,2,1.9339,0.93957,0.154523,6.1713,0
2,9,2,4.58705,0.13957,0.338496,6.04726,-1
2,9,2,1.92246,0.13957,0.113976,6.01725,1
2,9,2,1.61957,-4.21468e-08,0.281714,5.93235,0
2,9,2,7.68839,0.13957,0.205139,6.08972,-1
2,9,2,1.04644,-2.10734e-08,0.129275,6.01806,0
2,9,2,3.20361,0,0.28354,5.9888,0
2,9,2,3.76079,0,0.273548,6.02638,0
2,9,2,1.68946,0.13957,0.212741,6.06092,1
2,9,2,3.48687,0.13957,0.196947,6.05492,1
2,9,2,1.1351,-2.98023e-08,0.17052,6.03777,0
2,9,2,1.40078,0.13957,0.248664,6.04083,1
2,9,2,3.47012,0.13957,0.174533,6.02801,-1
2,9,2,5.33561,0.13957,0.242922,6.03294,1
2,9,2,9.47182,0.13957,0.257723,5.99445,1
2,9,2,4.74457,-8.42937e-08,0.251321,5.9704,0
2,9,2,3.37893,0,0.19958,6.03248,0
2,9,2,2.81813,0.13957,0.177821,5.97515,-1
2,9,2,7.04831,0.13957,0.222963,5.96347,1
2,9,2,5.30239,0.93827,0.232799,5.9703,-1
2,9,2,9.44601,0.49368,0.205638,5.96891,-1
2,9,2,12.678,0.93957,0.194843,5.98788,0
2,9,2,7.85441,1.88486e-07,0.210604,6.00711,0
2,9,2,44.4549,4.76837e-07,0.21177,5.99998,0
1,9,2,157.739,16.8762,0.227636,6.01696,-0.0206952
2,9,3,1.78091,0.93957,1.00489,2.20671,0
2,9,3,1.44858,0.49368,1.49701,2.45163,-1
2,9,3,1.22792,0.13957,1.17054,2.32574,1
2,9,3,2.78608,0.13957,1.37629,2.21842,1
2,9,3,11.4024,0.13957,1.35687,2.03199,1
2,9,3,7.44703,0.13957,1.39837,2.04645,-1
2,9,3,10.3586,0.13957,1.41147,2.07943,1
2,9,3,9.19954,0.93957,1.39112,2.12113,0
2,9,3,8.52756,0.13957,1.41991,2.12888,-1
2,9,3,14.6955,0.49368,1.41517,2.11047,1
1,9,3,68.6809,10.9017,1.39033,2.10729,0.33463
2,9,4,2.91903,0.13957,1.19801,0.593041,-1
2,9,4,1.95234,0.49368,1.46699,0.236252,1
2,9,4,2.02487,0.13957,1.29126,0.561627,1
2,9,4,2.7812,0.13957,1.62952,0.819824,1
2,9,4,3.34551,0.13957,1.83476,0.528877,-1
2,9,4,4.67374,0.49761,1.76621,0.408967,0
2,9,4,3.30631,0.13957,1.74097,0.447777,1
2,9,4,1.34367,7.88495e-08,1.67395,0.39866,0
2,9,4,4.22116,0.13957,1.497,0.575942,-1
2,9,4,1.7805,0.13957,1.69127,0.636951,-1
2,9,4,3.38562,0.13957,1.61646,0.646587,1
2,9,4,7.24201,0.93827,1.56893,0.550913,-1
2,9,4,5.94988,0.13957,1.64228,0.463752,-1
2,9,4,9.12397,0.93957,1.66031,0.546723,0
2,9,4,9.81448,0.49368,1.6328,0.524214,-1
2,9,4,4.77564,0.13957,1.62838,0.517631,1
1,9,4,68.3225,12.709,1.62596,0.530496,-0.248348
2,9,5,3.11654,0.13957,0.858827,6.24933,-1
2,9,5,1.20669,0.49761,0.829873,6.03166,0
2,9,5,3.63747,0.93827,1.09563,0.0297199,-1
2,9,5,1.16655,2.10734e-08,1.22123,0.0599648,0
2,9,5,1.15422,0.13957,1.43883,5.66007,-1
2,9,5,2.67543,0.13957,1.49793,5.81026,1
2,9,5,3.87638,0.13957,1.05137,6.00172,1
2,9,5,1.07896,-1.49012e-08,1.10936,6.03042,0
2,9,5,3.99162,0,1.17422,6.03521,0
2,9,5,1.39537,4.21468e-08,1.16578,6.0291,0
2,9,5,6.95895,0.13957,1.20254,6.00285,1
2,9,5,2.25541,0.13957,1.29165,5.94737,-1
2,9,5,2.30778,0.13957,1.39286,5.82197,1
2,9,5,2.4293,0.13957,1.35825,5.89042,-1
2,9,5,7.25674,0.93827,1.30092,5.80625,1
2,9,5,1.02294,0.13957,1.33029,5.81424,1
2,9,5,2.64906,0.13957,1.2323,5.73823,-1
2,9,5,2.02062,-7.30005e-08,1.17915,5.80298,0
2,9,5,6.47452,-2.06477e-07,1.21573,5.81034,0
2,9,5,4.97741,0.93827,1.22171,5.8102,-1
1,9,5,60.7788,15.4866,1.22908,5.93497,0.0629147
2,9,6,1.19432,0.13957,-1.11459,3.12307,-1
2,9,6,1.24833,0.13957,-1.15182,3.05557,1
2,9,6,2.4099,0.13957,-0.949981,2.88596,1
2,9,6,1.05309,0.13957,-0.953943,2.95133,-1
2,9,6,1.34389,0,-0.990411,2.31383,0
2,9,6,2.10993,0.93827,-1.19791,2.29621,1
2,9,6,1.73124,0.13957,-1.07701,2.78663,1
2,9,6,1.49132,6.32203e-08,-1.21502,2.718,0
2,9,6,7.26907,0.13957,-1.21111,2.56031,-1
2,9,6,1.23,-2.98023e-08,-1.17592,2.53791,0
1,9,6,20.474,6.29559,-1.15908,2.66401,-0.0956815
#
0,10,5
2,10,1,1.09204,0.13957,-0.0963166,5.16587,1
2,10,1,3.21876,0.49368,0.354794,5.08244,-1
2,10,1,3.32684,0.13957,0.207413,5.13974,1
2,10,1,6.7151,0.13957,-0.037418,5.09724,1
2,10,1,4.40987,0.13957,0.100555,5.13317,-1
2,10,1,14.2283,0.49368,-0.0260874,5.03523,-1
2,10,1,1.30711,0.49368,0.0719582,5.04291,1
2,10,1,6.49729,0.13957,0.189367,4.85249,-1
2,10,1,3.63268,0.13957,0.0693987,4.98068,1
2,10,1,4.96838,0.93957,0.0262332,4.85274,0
2,10,1,1.5674,-3.65002e-08,0.0753375,4.83583,0
2,10,1,5.20727,8.42937e-08,0.0657923,4.91253,0
2,10,1,2.1112,-1.90828e-07,0.0617326,4.90016,0
2,10,1,19.2207,0.13957,0.11635,4.92086,-1
2,10,1,8.36853,0.13957,0.102203,4.92338,-1
2,10,1,3.06416,-4.21468e-08,0.0660006,4.87873,0
2,10,1,7.24499,0.93827,0.105762,4.86726,-1
2,10,1,18.7158,5.3312e-07,0.0890943,4.87202,0
2,10,1,18.6764,0.13957,0.110304,4.90488,1
2,10,1,32.0122,0.13957,0.102816,4.87957,-1
2,10,1,2.18688,5.16191e-08,0.0780933,4.8988,0
2,10,1,19.8109,0.13957,0.087141,4.88704,1
2,10,1,57.6741,0.13957,0.094397,4.89896,1
2,10,1,17.6549,4.12953e-07,0.0996333,4.89598,0
1,10,1,262.317,25.8351,0.0917312,4.91766,0.0647923
2,10,2,1.23382,0.49368,1.72527,2.31147,1
2,10,2,2.63556,-7.30005e-08,1.35556,2.26618,0
2,10,2,5.11085,0.13957,1.31195,2.17491,-1
2,10,2,14.3156,0.13957,1.34932,2.2101,-1
2,10,2,4.60882,0,1.41168,2.21219,0
2,10,2,1.21316,-2.10734e-08,1.41048,2.2144,0
2,10,2,11.0129,0.13957,1.35865,2.19262,-1
2,10,2,1.46732,0.13957,1.35718,2.08886,1
2,10,2,1.99464,0.000511,1.35153,2.1736,-1
2,10,2,5.07843,0.13957,1.36734,2.08975,-1
2,10,2,1.02112,3.65002e-08,1.39964,2.10496,0
2,10,2,11.7671,0.13957,1.3828,2.11442,1
2,10,2,12.7666,0.13957,1.40746,2.12675,1
2,10,2,15.7703,-1.68587e-07,1.39996,2.15183,0
2,10,2,1.07595,-6.98926e-08,1.37518,2.12722,0
2,10,2,7.45549,0.49368,1.38402,2.13343,-1
2,10,2,20.7368,0.49368,1.37865,2.14909,1
1,10,2,119.161,8.74276,1.38233,2.15904,0.025186
2,10,3,1.32277,2.58096e-08,-0.128203,1.36155,0
2,10,3,1.84485,0.13957,-0.311197,1.57558,1
2,10,3,1.57945,0.93957,-0.689757,1.59456,0
2,10,3,1.9723,0.13957,-0.473945,1.50682,-1
2,10,3,1.96296,0.49368,-0.846412,1.41601,-1
2,10,3,2.9805,0.13957,-0.823737,1.28543,1
2,10,3,2.29101,-6.664e-08,-0.420902,1.20094,0
2,10,3,2.67467,0.49761,-0.737156,1.33517,0
2,10,3,4.66247,0.13957,-0.724492,1.23083,-1
2,10,3,1.09469,3.332e-08,-0.672567,1.34207,0
2,10,3,2.50606,0.13957,-0.525656,1.35787,1
2,10,3,6.2009,0.93827,-0.517261,1.3346,-1
2,10,3,1.58158,2.10734e-08,-0.510267,1.24841,0
2,10,3,4.49806,0.93957,-0.530202,1.27344,0
2,10,3,8.35855,1.68587e-07,-0.539006,1.2719,0
2,10,3,1.82908,0.13957,-0.699237,1.26752,-1
2,10,3,2.60931,0.13957,-0.676411,1.25098,1
2,10,3,8.15022,0.93827,-0.617947,1.22986,1
2,10,3,17.5279,0.93827,-0.608643,1.20996,-1
1,10,3,75.326,15.1615,-0.599622,1.28422,-0.212363
2,10,4,1.26162,0.13957,1.88635,1.64228,1
2,10,4,1.28244,0.000511,2.11081,0.943909,1
2,10,4,5.78481,0.13957,1.873,1.2463,-1
2,10,4,6.46922,0.13957,1.85147,1.22329,1
2,10,4,1.84809,-1.38188e-07,1.64589,1.1296,0
2,10,4,6.28203,-1.68587e-07,1.71652,1.12392,0
2,10,4,1.71199,7.88495e-08,1.75325,1.24287,0
2,10,4,5.62284,3.95372e-07,1.7552,1.1994,0
2,10,4,3.24875,0.13957,1.73696,1.20404,1
2,10,4,3.40963,0.13957,1.71126,1.17628,-1
2,10,4,9.19209,0.13957,1.67102,1.21789,1
2,10,4,15.9152,0.13957,1.70432,1.21932,-1
1,10,4,61.8298,7.48458,1.7569,1.20809,-0.0589331
2,10,5,3.61099,0.93827,0.229475,2.31746,-1
2,10,5,1.57466,-3.65002e-08,0.185233,2.62393,0
2,10,5,3.44237,0.13957,0.419578,2.56109,1
2,10,5,2.53523,0.13957,0.411872,2.40697,-1
2,10,5,3.79674,0.93827,0.250931,2.45247,1
2,10,5,9.19122,0.13957,0.240881,2.43219,1
2,10,5,5.29183,0.13957,0.254603,2.5332,1
2,10,5,8.74612,0.49368,0.336195,2.50806,-1
2,10,5,3.22447,0,0.292214,2.52714,0
1,10,5,41.3054,6.16978,0.291279,2.47686,0.164918
#
0,11,3
2,11,1,3.38567,0.13957,-0.47654,4.57151,-1
2,11,1,8.29643,0.13957,-0.467457,4.55413,1
2,11,1,3.08692,4.21468e-08,-0.580363,4.63413,0
2,11,1,2.76907,0.13957,-0.816717,5.03336,1
2,11,1,6.57139,0.93827,-0.0874107,5.19133,-1
2,11,1,1.41699,0.13957,-0.726829,4.90802,1
2,11,1,7.67769,1.46001e-07,-0.467455,4.75331,0
2,11,1,2.08666,-4.21468e-08,-0.176996,5.03526,0
2,11,1,7.80426,0.93957,-0.458838,4.89182,0
2,11,1,2.11404,0.13957,-0.452327,4.94631,-1
2,11,1,3.23257,0,-0.390043,5.18501,0
2,11,1,6.91074,-8.42937e-08,-0.329408,5.04931,0
2,11,1,1.01107,-2.10734e-08,-0.506692,5.01689,0
2,11,1,10.7655,0.13957,-0.426046,5.1136,-1
2,11,1,30.8741,0.13957,-0.410113,5.10414,1
2,11,1,3.11083,0,-0.399421,5.08464,0
2,11,1,5.36463,0.13957,-0.461372,5.09609,-1
2,11,1,3.67571,-5.96046e-08,-0.438947,5.03454,0
2,11,1,10.0155,0.13957,-0.414329,5.05415,1
2,11,1,20.8004,0.93827,-0.437972,5.05472,1
2,11,1,9.12085,0.13957,-0.444779,5.06098,1
2,11,1,32.2418,0.13957,-0.442411,5.07001,-1
1,11,1,180.149,34.0739,-0.433663,5.01745,0.125322
2,11,2,5.32471,0.49368,-0.480515,2.07594,-1
2,11,2,1.07472,0.13957,0.0207415,1.67058,-1
2,11,2,5.86815,0.13957,-0.265168,1.985,-1
2,11,2,8.36131,0.13957,-0.214731,1.92309,1
2,11,2,2.19487,2.98023e-08,-0.314708,1.9437,0
2,11,2,1.34197,0.13957,-0.314514,1.92993,1
2,11,2,2.37495,2.98023e-08,-0.269732,1.90533,0
2,11,2,2.62644,0.13957,-0.313468,1.79943,1
2,11,2,2.01634,0.13957,-0.518699,1.44572,1
2,11,2,6.07233,1.19209e-07,-0.356937,1.71311,0
2,11,2,2.63879,5.16191e-08,-0.332122,1.69028,0
2,11,2,1.27627,0.13957,-0.489622,1.48213,-1
2,11,2,15.7996,-2.38419e-07,-0.412859,1.61202,0
2,11,2,5.01725,1.03238e-07,-0.396269,1.58386,0
2,11,2,27.5809,0.49368,-0.380369,1.5829,1
2,11,2,5.88536,-1.19209e-07,-0.368808,1.57614,0
2,11,2,8.95762,0.13957,-0.411645,1.4783,-1
2,11,2,5.62078,0.93957,-0.436675,1.51952,0
2,11,2,3.97356,0.13957,-0.418681,1.50436,-1
2,11,2,10.2868,1.68587e-07,-0.404951,1.5094,0
2,11,2,5.76434,0.93827,-0.40318,1.5034,1
1,11,2,128.133,25.4147,-0.380274,1.64948,0.163131
2,11,3,3.39018,0.13957,-0.114604,2.47165,1
2,11,3,5.0055,0.13957,-0.631272,2.08121,1
2,11,3,6.46323,0.93957,-0.634997,2.22613,0
2,11,3,2.31739,0.13957,-0.530488,2.27217,-1
2,11,3,7.82813,0.13957,-0.423204,2.25836,1
2,11,3,3.55513,0.93827,-0.503901,2.25903,-1
2,11,3,4.28513,0.49368,-0.513953,2.22354,1
2,11,3,1.9357,8.9407e-08,-0.51475,2.17708,0
2,11,3,9.16762,0.13957,-0.462361,2.16439,1
2,11,3,8.30912,0.13957,-0.459452,2.20555,-1
1,11,3,52.0737,9.13516,-0.487508,2.22103,0.296513
#
0,12,5
2,12,1,2.26948,0.13957,0.288127,5.93002,1
2,12,1,1.11967,0.13957,1.04293,5.62673,1
2,12,1,1.99239,0.13957,0.945873,5.81295,-1
2,12,1,1.14105,-3.332e-08,0.849196,5.22877,0
2,12,1,1.25933,0.13957,0.625985,5.96824,-1
2,12,1,1.58644,0.13957,0.828871,5.29485,-1
2,12,1,3.01766,5.96046e-08,0.578936,5.84936,0
2,12,1,4.71308,0.49368,0.361093,5.69676,1
2,12,1,1.18618,0.13957,0.40468,5.73967,-1
2,12,1,3.54057,0.13957,0.639568,5.77855,-1
2,12,1,13.796,0.93957,0.579456,5.77105,0
2,12,1,8.09874,0.93957,0.563481,5.76251,0
2,12,1,2.18065,0.13957,0.603648,5.76139,1
2,12,1,2.16177,0.49368,0.40257,5.58887,1
2,12,1,2.95874,8.42937e-08,0.503412,5.34118,0
2,12,1,2.15171,0.13957,0.75662,5.60699,-1
2,12,1,1.9245,0.13957,0.688407,5.36622,1
2,12,1,2.57712,0.13957,0.476133,5.43243,1
2,12,1,2.13724,0.13957,0.563969,5.65227,1
2,12,1,6.28213,0.13957,0.670798,5.61659,1
2,12,1,10.8866,0.93957,0.643135,5.58853,0
2,12,1,1.79955,4.71216e-08,0.628591,5.44206,0
2,12,1,5.25198,0.13957,0.514831,5.57682,-1
2,12,1,3.40984,0.13957,0.542623,5.59396,-1
2,12,1,1.65493,-3.65002e-08,0.64041,5.46411,0
2,12,1,3.4808,1.03238e-07,0.645782,5.49318,0
2,12,1,2.16475,0.13957,0.535512,5.47118,1
2,12,1,7.36658,0.13957,0.543851,5.4808,-1
2,12,1,13.5455,0.93827,0.538534,5.53536,1
2,12,1,5.20215,8.42937e-08,0.565972,5.55925,0
2,12,1,3.96848,0,0.618587,5.48855,0
2,12,1,5.98236,0,0.623593,5.5158,0
2,12,1,11.7133,0,0.596227,5.53752,0
2,12,1,1.60227,2.98023e-08,0.607693,5.5425,0
2,12,1,19.1684,0.13957,0.60761,5.53237,-1
2,12,1,2.03971,2.98023e-08,0.603353,5.52756,0
2,12,1,13.4877,2.92002e-07,0.60578,5.51353,0
2,12,1,17.6232,-2.38419e-07,0.596136,5.51063,0
2,12,1,5.02598,5.96046e-08,0.575917,5.4885,0
2,12,1,7.78979,-1.68587e-07,0.553102,5.4936,0
2,12,1,18.0813,-3.37175e-07,0.563601,5.49548,0
2,12,1,10.8399,0.13957,0.581689,5.50931,1
2,12,1,2.65425,5.16191e-08,0.57572,5.52466,0
2,12,1,26.6723,0.13957,0.564528,5.51991,-1
